386,10,(387,0.02),(18,0.125304),(151,0.146335),(129,0.167019),(268,0.212401),(466,0.213423),(888,0.226872),(4,0.228224),(1410,0.233909),(360,0.243255)
387,10,(386,0.02),(18,0.125304),(151,0.126335),(129,0.187019),(466,0.193423),(4,0.208224),(1410,0.213909),(360,0.223255),(254,0.230054),(268,0.232401)
388,10,(389,0.11765),(524,0.164298),(1050,0.187794),(66,0.197134),(983,0.206811),(763,0.226228),(1074,0.244039),(1286,0.247521),(764,0.257988),(1170,0.259232)
389,10,(388,0.11765),(983,0.21084),(1170,0.232214),(524,0.235972),(764,0.236947),(1294,0.239803),(1286,0.251797),(1175,0.259111),(1035,0.2639),(375,0.264291)
390,10,(679,0.239093),(1204,0.240386),(892,0.265764),(1157,0.274738),(889,0.283627),(1003,0.314094),(1198,0.317975),(1142,0.320193),(657,0.334748),(832,0.34639)
391,10,(77,0.198888),(631,0.238578),(671,0.244291),(1180,0.245946),(872,0.246407),(1471,0.247931),(462,0.251996),(39,0.25649),(643,0.260552),(583,0.260561)
392,10,(1216,0.123356),(1254,0.16285),(1014,0.162906),(67,0.183758),(298,0.203751),(278,0.208479),(59,0.21606),(365,0.216446),(575,0.21842),(141,0.223406)
393,10,(1466,0.380375),(742,0.399019),(703,0.489913),(598,0.505571),(303,0.519279),(891,0.561095),(1413,0.568504),(1324,0.569704),(142,0.584778),(272,0.616559)
394,10,(1306,0.286075),(928,0.300964),(715,0.326287),(812,0.327363),(1127,0.358186),(904,0.383253),(953,0.384853),(362,0.393637),(644,0.402261),(1274,0.405991)
395,10,(840,0.229075),(957,0.266501),(280,0.269296),(362,0.274896),(135,0.290263),(879,0.298339),(949,0.315916),(833,0.325784),(955,0.333738),(1101,0.336749)
396,10,(708,1.11514),(842,1.23469),(1367,1.35108),(663,1.3906),(1157,1.40925),(1248,1.42473),(89,1.42511),(1323,1.42823),(646,1.43622),(890,1.44656)
397,10,(245,0.244539),(311,0.306947),(1318,0.348641),(174,0.354131),(995,0.364802),(1195,0.36493),(1082,0.371941),(1317,0.376603),(355,0.379905),(352,0.385269)
398,10,(1225,0.169403),(357,0.192159),(1151,0.194531),(946,0.212601),(374,0.218246),(138,0.219261),(565,0.233291),(362,0.236538),(135,0.236763),(360,0.237272)
399,10,(11,0.159277),(8,0.197652),(959,0.209167),(911,0.214607),(777,0.225101),(64,0.235439),(1136,0.242633),(520,0.254637),(406,0.259899),(12,0.260492)
400,10,(1045,0.167654),(860,0.181683),(650,0.186617),(195,0.192587),(642,0.196889),(521,0.206826),(649,0.208556),(1471,0.217801),(452,0.225783),(7,0.231439)
401,10,(465,0.148039),(351,0.185983),(271,0.21471),(182,0.215317),(372,0.217582),(533,0.232663),(21,0.241744),(343,0.249038),(370,0.256931),(1197,0.263557)
402,10,(995,0.195359),(1261,0.260512),(1257,0.292068),(1259,0.292068),(1197,0.303315),(1349,0.318716),(1195,0.319652),(352,0.326341),(375,0.332539),(858,0.332652)
403,10,(116,0.121542),(608,0.181832),(74,0.203771),(653,0.20849),(1046,0.211698),(638,0.232629),(453,0.234469),(567,0.237754),(5,0.238362),(521,0.240318)
404,10,(769,0.120332),(370,0.128698),(1049,0.178176),(1089,0.197459),(525,0.200386),(1233,0.20481),(1041,0.214384),(655,0.223181),(573,0.224524),(1354,0.228472)
405,10,(1056,0.0605093),(1049,0.0977739),(846,0.0992661),(770,0.101683),(859,0.104352),(328,0.116104),(1070,0.123651),(38,0.140074),(69,0.141875),(1216,0.158514)
406,10,(1483,0.126938),(1423,0.21045),(8,0.248497),(399,0.259899),(1179,0.269333),(1464,0.270475),(645,0.284801),(1136,0.295839),(374,0.298293),(12,0.299014)
407,10,(408,0),(179,0.209528),(674,0.235175),(841,0.252599),(828,0.253946),(908,0.260838),(669,0.265201),(948,0.26974),(503,0.276817),(336,0.278876)
408,10,(407,0),(179,0.209528),(674,0.235175),(841,0.252599),(828,0.253946),(908,0.260838),(669,0.265201),(948,0.26974),(503,0.276817),(336,0.278876)
409,10,(410,0),(1095,0.420382),(829,0.420509),(426,0.436673),(1030,0.44167),(1096,0.460104),(114,0.46904),(784,0.47408),(407,0.513808),(408,0.513808)
410,10,(409,0),(1095,0.420382),(829,0.420509),(426,0.436673),(1030,0.44167),(1096,0.460104),(114,0.46904),(784,0.47408),(407,0.513808),(408,0.513808)
411,10,(486,0.127392),(1313,0.148183),(345,0.169266),(1432,0.196477),(249,0.19896),(1065,0.200827),(444,0.20193),(716,0.210488),(1112,0.217084),(1434,0.228837)
412,10,(164,0.206381),(556,0.208899),(1198,0.246422),(1241,0.249217),(1140,0.250469),(304,0.268525),(700,0.273576),(896,0.275066),(423,0.284157),(877,0.290043)
413,10,(264,0.0980467),(1140,0.19758),(905,0.250239),(1356,0.278604),(1029,0.284638),(832,0.29049),(491,0.294861),(260,0.301139),(1153,0.302919),(591,0.30609)
414,10,(383,0.093116),(274,0.104612),(1302,0.116752),(826,0.132727),(1310,0.14628),(1304,0.146752),(28,0.147448),(796,0.154409),(1415,0.157285),(366,0.159534)
415,10,(1109,0.213872),(416,0.214275),(1395,0.244345),(793,0.268051),(125,0.279993),(1199,0.285229),(1065,0.306946),(1441,0.315992),(1393,0.316828),(570,0.346416)
416,10,(415,0.214275),(1109,0.218432),(125,0.320661),(1441,0.342983),(1067,0.3596),(301,0.394964),(1199,0.398238),(1395,0.407986),(1414,0.418021),(1065,0.443191)
417,10,(915,0.230965),(490,0.328885),(1375,0.337837),(336,0.360394),(265,0.366706),(1110,0.369243),(684,0.372132),(407,0.404976),(408,0.404976),(503,0.413624)
418,10,(420,0),(1274,0.146484),(910,0.175597),(950,0.176938),(913,0.183125),(777,0.190275),(1083,0.193614),(159,0.194655),(1331,0.195453),(810,0.195581)
419,10,(1211,0.123782),(1242,0.1511),(19,0.163749),(903,0.190187),(12,0.19235),(909,0.203439),(150,0.204577),(1158,0.205443),(1290,0.215474),(695,0.223376)
420,10,(418,0),(1274,0.146484),(910,0.175597),(950,0.176938),(913,0.183125),(777,0.190275),(1083,0.193614),(159,0.194655),(1331,0.195453),(810,0.195581)
421,10,(896,0.0586332),(905,0.110591),(877,0.117134),(260,0.135639),(806,0.144527),(941,0.146042),(556,0.148305),(1241,0.187988),(1140,0.190646),(1410,0.191801)
422,10,(376,0.269801),(155,0.363502),(390,0.392735),(1230,0.402037),(912,0.413892),(304,0.417863),(359,0.425271),(346,0.42619),(925,0.432805),(1377,0.434239)
423,10,(700,0.187848),(1155,0.218934),(1098,0.233893),(1464,0.234168),(1360,0.24039),(1252,0.249018),(556,0.270182),(164,0.272607),(1442,0.280143),(63,0.281873)
424,10,(331,0.187663),(1402,0.189545),(250,0.194814),(445,0.199222),(1467,0.221745),(783,0.240832),(1428,0.242395),(1229,0.244102),(542,0.24618),(481,0.258562)
425,10,(1451,0),(1196,0.349545),(30,0.350311),(746,0.378588),(1086,0.381938),(1387,0.414642),(1226,0.498256),(1444,0.505978),(1424,0.506031),(326,0.521099)
426,10,(1030,0.0727857),(1095,0.167448),(520,0.243686),(1141,0.258997),(887,0.266276),(265,0.266559),(904,0.269217),(674,0.272572),(267,0.273865),(908,0.283552)
427,10,(435,0.08),(1050,0.119417),(967,0.219613),(968,0.219613),(1172,0.24376),(369,0.262019),(339,0.262585),(1316,0.294355),(1309,0.298265),(388,0.307212)
428,10,(439,0.0914943),(438,0.123966),(828,0.131924),(1128,0.18403),(12,0.188193),(841,0.200166),(358,0.218292),(179,0.222319),(1136,0.226051),(744,0.230524)
429,10,(652,0.135316),(607,0.153563),(40,0.17894),(619,0.178958),(626,0.182513),(624,0.184655),(613,0.201622),(618,0.211879),(84,0.218735),(1380,0.219434)
430,10,(57,0.107975),(1350,0.156372),(1308,0.173105),(1228,0.195767),(558,0.196018),(898,0.197968),(1474,0.205322),(109,0.206404),(55,0.208683),(339,0.222017)
431,10,(193,0.0768107),(1458,0.108191),(1070,0.144217),(1056,0.144352),(38,0.147278),(69,0.149355),(770,0.174203),(405,0.177464),(1354,0.178965),(328,0.179143)
432,10,(1427,0.161365),(1362,0.169971),(101,0.175762),(1406,0.188835),(570,0.201705),(508,0.213751),(333,0.224151),(443,0.226583),(106,0.24215),(1203,0.246157)
433,10,(453,0.0946618),(60,0.11836),(521,0.128956),(7,0.140842),(74,0.165359),(642,0.166291),(608,0.189397),(1048,0.216093),(733,0.217333),(921,0.224929)
434,10,(653,0.291151),(459,0.301831),(733,0.308918),(116,0.319161),(608,0.329158),(210,0.34443),(403,0.350071),(787,0.353133),(74,0.378512),(560,0.387794)
435,10,(427,0.08),(1050,0.159417),(1316,0.274355),(967,0.299613),(968,0.299613),(1168,0.301574),(1172,0.32376),(388,0.327212),(283,0.3274),(970,0.331272)
436,10,(437,0),(884,0.184404),(565,0.185846),(1003,0.229805),(951,0.229855),(34,0.232941),(954,0.239462),(834,0.24189),(1299,0.259929),(887,0.265524)
437,10,(436,0),(884,0.184404),(565,0.185846),(1003,0.229805),(951,0.229855),(34,0.232941),(954,0.239462),(834,0.24189),(1299,0.259929),(887,0.265524)
438,10,(439,0.0324719),(428,0.123966),(358,0.174326),(841,0.184133),(1136,0.230017),(12,0.232159),(828,0.233419),(1128,0.245524),(805,0.26842),(695,0.275927)
439,10,(438,0.0324719),(428,0.0914943),(841,0.151661),(358,0.186798),(1136,0.197545),(12,0.199687),(828,0.223419),(1128,0.235524),(1423,0.250349),(805,0.255948)
440,10,(128,0.227019),(680,0.228248),(1045,0.239156),(1461,0.254216),(400,0.257221),(642,0.273962),(266,0.276416),(632,0.283709),(194,0.295653),(1305,0.297284)
441,10,(855,0.195783),(442,0.216878),(1122,0.230202),(1205,0.244046),(107,0.259396),(373,0.283032),(1279,0.289496),(1066,0.294546),(22,0.297146),(1282,0.306083)
442,10,(1122,0.122913),(22,0.132981),(1279,0.152729),(1296,0.156503),(1348,0.163828),(349,0.191755),(768,0.192336),(21,0.199427),(1237,0.212675),(864,0.213577)
443,10,(168,0.077602),(803,0.137916),(1203,0.174405),(1412,0.198174),(1313,0.208071),(432,0.226583),(96,0.237451),(445,0.240519),(250,0.244928),(333,0.247859)
444,10,(249,0.157801),(528,0.178039),(486,0.184407),(474,0.186811),(345,0.187459),(1401,0.193902),(666,0.194664),(411,0.20193),(1446,0.206372),(1313,0.212083)
445,10,(250,0.0503858),(1229,0.120065),(545,0.182336),(666,0.183909),(1124,0.184974),(542,0.196034),(446,0.197101),(424,0.199222),(331,0.206483),(1103,0.214289)
446,10,(666,0.115774),(1042,0.133304),(450,0.150307),(448,0.181897),(449,0.181897),(87,0.183029),(1321,0.190766),(445,0.197101),(447,0.201198),(250,0.201509)
447,10,(102,0.140655),(341,0.151297),(528,0.177536),(222,0.195789),(446,0.201198),(167,0.202708),(1408,0.210008),(87,0.217645),(1386,0.234683),(1042,0.235564)
448,10,(449,0),(106,0.133872),(1406,0.16694),(570,0.173944),(446,0.181897),(341,0.188809),(222,0.189261),(1321,0.191744),(1386,0.199189),(1434,0.202443)
449,10,(448,0),(106,0.133872),(1406,0.16694),(570,0.173944),(446,0.181897),(341,0.188809),(222,0.189261),(1321,0.191744),(1386,0.199189),(1434,0.202443)
450,10,(1042,0.130395),(87,0.132723),(1321,0.14046),(1384,0.146352),(446,0.150307),(470,0.15789),(781,0.184468),(542,0.197866),(545,0.211565),(315,0.212091)
451,10,(726,0.108829),(729,0.254599),(321,0.410219),(727,0.478479),(813,0.540132),(1443,0.669851),(728,0.936737),(1462,1.03061),(230,1.06623),(593,1.25976)
452,10,(1043,0.116938),(122,0.132904),(455,0.134806),(456,0.14559),(1088,0.151747),(1180,0.156232),(1005,0.159089),(860,0.16215),(1471,0.170211),(82,0.176863)
453,10,(433,0.0946618),(521,0.130904),(74,0.133686),(608,0.160052),(7,0.162129),(60,0.185625),(733,0.187988),(642,0.193555),(549,0.202472),(653,0.217132)
454,10,(1301,0.14967),(28,0.165066),(1007,0.172443),(1008,0.172443),(1234,0.173465),(826,0.181724),(1056,0.182061),(216,0.184789),(383,0.18654),(938,0.187761)
455,10,(1043,0.0979786),(921,0.107534),(26,0.113223),(1005,0.116237),(1180,0.126743),(452,0.134806),(458,0.148102),(643,0.181349),(78,0.187516),(1048,0.187663)
456,10,(122,0.139268),(452,0.14559),(671,0.161882),(1180,0.163891),(643,0.170192),(531,0.171242),(566,0.178353),(557,0.182201),(455,0.188442),(26,0.200646)
457,10,(371,0.0564288),(1234,0.0714943),(690,0.0768827),(1139,0.0778511),(1173,0.0993546),(533,0.0995244),(816,0.100332),(1174,0.100581),(1176,0.113053),(737,0.122527)
458,10,(1180,0.12005),(82,0.131225),(39,0.140139),(566,0.141179),(203,0.142792),(455,0.148102),(643,0.154657),(754,0.155195),(1005,0.168246),(1043,0.177776)
459,10,(74,0.168635),(608,0.232673),(548,0.240718),(60,0.243279),(733,0.250198),(521,0.284149),(433,0.28569),(1398,0.288401),(787,0.288436),(460,0.296835)
460,10,(548,0.126503),(1398,0.129596),(649,0.172063),(1463,0.233506),(74,0.240154),(400,0.244773),(1045,0.256861),(521,0.286171),(1046,0.287284),(733,0.289748)
461,10,(466,0.0841452),(357,0.183895),(1331,0.186228),(4,0.187126),(18,0.202897),(645,0.215697),(1272,0.237769),(254,0.244123),(1179,0.255079),(418,0.256221)
462,10,(872,0.178149),(77,0.214289),(40,0.222745),(631,0.240203),(429,0.246891),(647,0.251161),(391,0.251996),(597,0.272247),(607,0.299682),(869,0.300043)
463,10,(1470,0.198888),(564,0.261661),(1469,0.275789),(92,0.28743),(714,0.294053),(241,0.330394),(920,0.350396),(1076,0.352716),(1002,0.359859),(605,0.371525)
464,10,(617,0.447022),(79,0.511047),(756,0.519509),(745,0.548825),(84,0.556351),(207,0.556779),(815,0.578516),(208,0.581793),(1088,0.584195),(82,0.587631)
465,10,(401,0.148039),(183,0.223609),(372,0.238224),(338,0.241148),(533,0.248361),(659,0.250001),(736,0.260582),(563,0.273827),(1035,0.277573),(350,0.290565)
466,10,(461,0.0841452),(357,0.127147),(18,0.138752),(1331,0.149871),(4,0.150379),(254,0.159978),(1211,0.187084),(387,0.193423),(913,0.201291),(910,0.21286)
467,10,(587,0.145062),(1252,0.254889),(1483,0.261406),(657,0.275059),(1155,0.284972),(257,0.296444),(384,0.30186),(843,0.321816),(520,0.331135),(1224,0.333946)
468,10,(1254,0.170183),(547,0.172648),(1063,0.177241),(193,0.182081),(1301,0.203714),(735,0.212731),(1056,0.219484),(392,0.225525),(1216,0.228752),(770,0.231272)
469,10,(1391,0.210303),(1378,0.230715),(289,0.238788),(1386,0.246719),(1330,0.268051),(1194,0.273354),(1429,0.275686),(906,0.280962),(1361,0.28484),(106,0.28711)
470,10,(450,0.15789),(781,0.17316),(87,0.175036),(1188,0.176051),(325,0.183043),(1378,0.183707),(167,0.195448),(166,0.196235),(1042,0.200353),(802,0.201744)
471,10,(334,0.510785),(326,0.694861),(425,0.77687),(1451,0.77687),(30,0.815282),(1196,0.916413),(1086,0.965589),(1387,0.970648),(1357,1.02479),(1370,1.04223)
472,10,(618,0.178176),(126,0.210571),(429,0.232124),(15,0.235892),(870,0.253613),(597,0.276116),(1,0.277051),(759,0.280621),(600,0.284039),(527,0.285384)
473,10,(1087,0.106752),(1,0.134666),(600,0.171673),(3,0.175324),(1445,0.177671),(589,0.177979),(870,0.18822),(633,0.238368),(15,0.24649),(126,0.254768)
474,10,(444,0.186811),(666,0.207853),(1446,0.210194),(1068,0.212336),(1384,0.225501),(345,0.251281),(1381,0.251406),(799,0.252978),(1407,0.258331),(528,0.26485)
475,10,(333,0.188237),(508,0.245108),(281,0.267901),(443,0.287019),(803,0.292222),(1203,0.296352),(1131,0.297407),(1112,0.297479),(802,0.309792),(1227,0.320702)
476,10,(695,0.534912),(394,0.559775),(669,0.580172),(644,0.583846),(948,0.584449),(228,0.605842),(928,0.635909),(1179,0.6377),(587,0.646875),(1306,0.657287)
477,10,(1289,0.466359),(411,0.474201),(169,0.476096),(799,0.476863),(1432,0.489785),(137,0.49019),(1381,0.495962),(1330,0.500565),(273,0.511785),(486,0.514195)
478,10,(43,0.266769),(288,0.276594),(379,0.299707),(1052,0.320207),(229,0.324252),(1482,0.328796),(562,0.33887),(512,0.343519),(302,0.454447),(1090,0.456445)
479,10,(63,0.18927),(843,0.192502),(1142,0.206169),(657,0.242247),(926,0.242723),(1155,0.249345),(598,0.250452),(1081,0.258958),(1413,0.270508),(1141,0.285776)
480,10,(531,0.160329),(203,0.178169),(81,0.19174),(670,0.194284),(861,0.195524),(868,0.197715),(643,0.214092),(14,0.214114),(1088,0.221624),(61,0.221688)
481,10,(783,0.120201),(542,0.170201),(545,0.1839),(331,0.188183),(1229,0.196284),(233,0.196494),(1402,0.201358),(1418,0.207925),(315,0.241456),(250,0.249468)
482,10,(325,0.177776),(517,0.215241),(802,0.223874),(1378,0.236223),(1408,0.236828),(341,0.240427),(470,0.242253),(297,0.246169),(447,0.24706),(44,0.265885)
483,10,(1409,0.165195),(493,0.19485),(1457,0.301242),(191,0.307019),(1437,0.307899),(1370,0.313026),(1355,0.361891),(1364,0.366404),(635,0.372009),(347,0.388913)
484,10,(853,0.309354),(327,0.316924),(1365,0.323659),(1435,0.351882),(595,0.386511),(1108,0.397519),(42,0.404469),(41,0.407837),(720,0.414015),(1300,0.424654)
485,10,(1403,0.224664),(295,0.26998),(1422,0.277519),(1393,0.293448),(1069,0.341281),(125,0.366948),(1441,0.367961),(814,0.371986),(1131,0.388149),(289,0.408176)
486,10,(411,0.127392),(1112,0.142406),(249,0.161437),(444,0.184407),(345,0.193312),(1313,0.202471),(1103,0.220648),(1065,0.224873),(125,0.239241),(1432,0.263869)
487,10,(981,0.221798),(982,0.249195),(1212,0.277919),(1256,0.309029),(930,0.317286),(1280,0.321113),(373,0.325102),(1282,0.326072),(1053,0.342409),(543,0.350765)
488,10,(808,0.253867),(1388,0.331877),(835,0.346413),(348,0.348564),(544,0.352495),(546,0.357633),(1166,0.392163),(862,0.407477),(361,0.40882),(359,0.409994)
489,10,(305,0.657296),(507,0.747616),(220,0.789401),(740,0.864006),(1078,2.74823),(396,2.93188),(708,2.97086),(501,3.02324),(660,3.02674),(1059,3.03418)
490,10,(1375,0.131941),(177,0.181738),(684,0.271928),(439,0.284538),(428,0.316032),(841,0.316088),(438,0.31701),(544,0.317247),(417,0.328885),(503,0.334347)
491,10,(724,0.133046),(780,0.209543),(663,0.213804),(264,0.216815),(1153,0.220883),(810,0.222115),(706,0.226584),(344,0.247012),(252,0.255094),(806,0.263633)
492,10,(483,0.411009),(347,0.433995),(493,0.441475),(1086,0.442309),(1409,0.498173),(30,0.533535),(1370,0.539651),(1359,0.567066),(1196,0.584309),(1444,0.598379)
493,10,(1370,0.138176),(347,0.194063),(483,0.19485),(191,0.249156),(1409,0.252648),(1437,0.277433),(219,0.28564),(1266,0.286481),(1400,0.294592),(1457,0.296092)
494,10,(1046,0.117593),(196,0.14734),(628,0.179242),(207,0.186086),(78,0.186879),(630,0.188565),(26,0.194915),(621,0.196272),(652,0.197923),(732,0.200392)
495,10,(584,0.248493),(494,0.250127),(1046,0.265248),(78,0.27974),(630,0.298693),(194,0.302897),(732,0.335725),(785,0.349224),(196,0.354996),(621,0.363411)
496,10,(88,0.220949),(1421,0.325842),(776,0.36608),(1411,0.395181),(234,0.430017),(569,0.456487),(235,0.458825),(497,0.475703),(778,0.484449),(581,0.49035)
497,10,(319,0.299143),(1189,0.362111),(581,0.376194),(234,0.3921),(1421,0.412309),(580,0.425004),(36,0.45012),(235,0.466886),(306,0.473809),(496,0.475703)
498,10,(1330,0.216942),(1407,0.226551),(1372,0.275376),(1194,0.2798),(1366,0.283493),(1378,0.294279),(167,0.310583),(1188,0.312969),(474,0.316179),(528,0.319261)
499,10,(1407,0.33371),(1371,0.350573),(297,0.351864),(1428,0.375007),(167,0.38966),(545,0.403501),(856,0.407597),(1124,0.408522),(781,0.413586),(498,0.416896)
500,10,(1326,0.0675928),(571,0.107844),(223,0.124212),(881,0.145649),(151,0.159143),(226,0.16967),(254,0.169849),(1083,0.190521),(1331,0.194371),(18,0.200174)
501,10,(660,0.584168),(765,0.714336),(307,0.791678),(184,1.15227),(330,1.19721),(518,1.25409),(381,1.26712),(1063,1.29752),(1015,1.30744),(1016,1.30744)
502,10,(180,0.548438),(184,0.691888),(1091,0.708055),(330,0.730324),(518,0.746828),(91,0.771919),(90,0.774345),(1219,0.782469),(1019,0.811605),(1020,0.811605)
503,10,(915,0.205647),(903,0.222786),(1163,0.234125),(520,0.235955),(817,0.242696),(11,0.247968),(777,0.249933),(179,0.251048),(1134,0.25131),(940,0.251311)
504,10,(1077,0.5164),(665,0.638301),(1037,0.646777),(35,0.740295),(1269,0.772402),(219,0.804752),(1370,0.804819),(1457,0.81222),(30,0.813924),(326,0.821602)
505,10,(108,0.0737634),(186,0.117071),(847,0.159859),(575,0.176957),(187,0.187322),(722,0.217984),(298,0.232286),(110,0.238339),(1267,0.255138),(825,0.266776)
506,10,(364,0.263571),(42,0.329586),(1108,0.553951),(327,0.555062),(513,0.573449),(1365,0.626586),(47,0.629795),(515,0.664524),(484,0.688078),(1440,0.702199)
507,10,(305,0.395411),(740,0.542881),(220,0.61805),(489,0.747616),(396,3.08613),(708,3.10069),(660,3.26919),(501,3.28569),(765,3.30954),(70,3.31571)
508,10,(333,0.199971),(432,0.213751),(1103,0.229676),(475,0.245108),(443,0.259414),(1406,0.264655),(1112,0.270246),(168,0.2717),(448,0.275534),(449,0.275534)
509,10,(580,0.219148),(319,0.322538),(1189,0.334626),(788,0.366876),(790,0.420649),(235,0.453095),(1144,0.455965),(306,0.459302),(217,0.465378),(234,0.481903)
510,10,(734,0.113773),(816,0.135516),(865,0.175826),(661,0.178104),(375,0.181898),(329,0.182264),(16,0.190519),(1293,0.196512),(1197,0.198763),(349,0.202271)
511,10,(950,0.105702),(804,0.152723),(1159,0.155381),(810,0.176947),(881,0.182059),(585,0.192148),(943,0.203679),(640,0.207142),(913,0.217317),(1044,0.218965)
512,10,(43,0.14701),(1300,0.255164),(288,0.279861),(229,0.280508),(853,0.283214),(1480,0.295385),(720,0.306083),(595,0.310484),(562,0.319665),(478,0.343519)
513,10,(1108,0.23039),(42,0.370445),(47,0.389968),(484,0.492966),(364,0.497162),(514,0.498863),(677,0.517979),(512,0.521562),(1365,0.545788),(720,0.562062)
514,10,(1440,0.431681),(484,0.480789),(513,0.498863),(229,0.528723),(327,0.565703),(720,0.57367),(595,0.574047),(291,0.574668),(562,0.578284),(1300,0.582358)
515,10,(293,0.392574),(853,0.419951),(594,0.487326),(595,0.497108),(1300,0.499036),(484,0.50373),(512,0.506031),(709,0.506797),(41,0.507791),(364,0.508351)
516,10,(1470,0.250934),(75,0.259886),(871,0.262008),(564,0.270633),(714,0.303296),(920,0.339719),(605,0.340767),(202,0.367529),(248,0.369916),(648,0.375184)
517,10,(325,0.0878511),(44,0.133116),(802,0.133577),(1203,0.142609),(1366,0.147997),(341,0.185186),(167,0.201423),(1313,0.204789),(482,0.215241),(1378,0.216931)
518,10,(994,0.190122),(894,0.307247),(850,0.331921),(1025,0.357398),(1026,0.357398),(330,0.35935),(1255,0.3594),(54,0.36604),(1015,0.367533),(1016,0.367533)
519,10,(751,0.194454),(1337,0.206658),(748,0.324701),(45,0.359313),(1339,0.360351),(1335,0.374877),(1345,0.375775),(1332,0.379315),(750,0.398321),(1352,0.432049)
520,10,(887,0.225579),(1141,0.225697),(940,0.233385),(11,0.235359),(503,0.235955),(1030,0.238689),(845,0.243166),(426,0.243686),(1092,0.252924),(399,0.254637)
521,10,(642,0.0856395),(433,0.128956),(453,0.130904),(60,0.169534),(733,0.171365),(7,0.174985),(548,0.182657),(74,0.186807),(78,0.189613),(400,0.206826)
522,10,(677,0.365972),(1480,0.368337),(302,0.371986),(596,0.392945),(562,0.421073),(1108,0.43137),(853,0.471746),(293,0.477168),(288,0.488666),(43,0.490846)
523,10,(299,0.0948058),(1072,0.246889),(710,0.323292),(270,0.387492),(1052,0.510491),(291,0.578628),(1061,0.631745),(1071,0.637658),(379,0.714068),(478,0.784721)
524,10,(388,0.164298),(736,0.169215),(375,0.179971),(690,0.194599),(533,0.20428),(350,0.208311),(1139,0.218556),(1174,0.221803),(154,0.235446),(389,0.235972)
525,10,(294,0.112255),(1055,0.141801),(997,0.145267),(1270,0.146549),(824,0.149859),(1132,0.154734),(796,0.16901),(163,0.172266),(1058,0.1744),(25,0.176754)
526,10,(786,0.212786),(1252,0.21414),(1360,0.238374),(1442,0.258621),(1182,0.264282),(700,0.272321),(1426,0.28345),(423,0.288876),(1464,0.293417),(1155,0.297449)
527,10,(126,0.114813),(870,0.126566),(633,0.169792),(1459,0.184247),(620,0.203136),(1380,0.205267),(1445,0.234382),(867,0.23998),(618,0.252524),(762,0.254908)
528,10,(1124,0.128521),(167,0.138565),(1188,0.143279),(447,0.177536),(666,0.17789),(444,0.178039),(1372,0.178791),(446,0.208348),(315,0.212954),(1384,0.216353)
529,10,(628,0.251889),(630,0.343832),(1046,0.350034),(761,0.371741),(73,0.372827),(494,0.385154),(460,0.38743),(732,0.390715),(621,0.400781),(495,0.412293)
530,10,(1159,0.151554),(881,0.178232),(950,0.191847),(1326,0.194878),(571,0.200054),(804,0.201609),(500,0.202471),(1148,0.20654),(1135,0.216944),(511,0.219519)
531,10,(26,0.147206),(921,0.147722),(81,0.155171),(203,0.158611),(480,0.160329),(868,0.166352),(643,0.168558),(456,0.171242),(218,0.181847),(1180,0.185245)
532,10,(50,0.265203),(368,0.391824),(528,0.397866),(315,0.417847),(1079,0.424523),(1215,0.425316),(1428,0.426113),(1187,0.432512),(444,0.437875),(545,0.438391)
533,10,(343,0.0985672),(457,0.0995244),(690,0.108102),(1139,0.109071),(736,0.110251),(737,0.121941),(1174,0.127392),(1234,0.12803),(370,0.132718),(1176,0.139864)
534,10,(1105,0.351309),(693,0.356664),(1276,0.378944),(1113,0.386854),(891,0.39082),(115,0.410229),(324,0.440754),(1360,0.465913),(1385,0.469025),(1098,0.482522)
535,10,(1125,0.121161),(308,0.1387),(563,0.140849),(22,0.153507),(21,0.156027),(533,0.156947),(846,0.16127),(768,0.170102),(1348,0.170965),(372,0.172401)
536,10,(829,0.167599),(784,0.274028),(681,0.300445),(142,0.309654),(1324,0.344079),(834,0.354873),(899,0.363693),(890,0.371742),(511,0.380565),(950,0.38084)
537,10,(20,0.187268),(252,0.194865),(1004,0.227326),(1249,0.247654),(143,0.2696),(260,0.280991),(1410,0.292227),(1250,0.297658),(832,0.300203),(264,0.305747)
538,10,(1158,0.226418),(419,0.270824),(140,0.274583),(903,0.276324),(961,0.283816),(1163,0.285734),(695,0.297819),(1242,0.301794),(12,0.308361),(64,0.310853)
539,10,(596,0.459221),(562,0.525375),(43,0.542825),(512,0.547253),(1404,0.564331),(522,0.565435),(288,0.56557),(478,0.57557),(853,0.583464),(595,0.596194)
540,10,(1251,0.305466),(832,0.309772),(877,0.32165),(1248,0.337671),(646,0.351604),(1323,0.361178),(390,0.388474),(374,0.392772),(1204,0.395607),(1410,0.402058)
541,10,(1458,0.130318),(69,0.169154),(1354,0.179654),(193,0.204686),(454,0.205836),(216,0.214151),(107,0.226346),(373,0.234516),(1325,0.236988),(431,0.238508)
542,10,(545,0.0136986),(331,0.160709),(1428,0.168169),(481,0.170201),(250,0.191626),(1418,0.192909),(1042,0.193448),(445,0.196034),(450,0.197866),(233,0.228502)
543,10,(1282,0.142723),(322,0.166494),(271,0.183314),(351,0.19062),(661,0.195376),(1197,0.196034),(1070,0.209146),(373,0.210718),(510,0.212214),(141,0.216038)
