345,10,(1446,2.1285),(1439,2.1635),(411,2.16927),(1065,2.17896),(1042,2.18242),(321,2.18328),(444,2.18746),(1434,2.19031),(486,2.19331),(87,2.19801)
346,10,(1307,2.33948),(815,2.36689),(673,2.37637),(132,2.38323),(175,2.38826),(337,2.4025),(629,2.41),(636,2.41366),(679,2.41572),(1165,2.41982)
347,10,(1266,2.1702),(98,2.18624),(493,2.19406),(820,2.19613),(512,2.20846),(323,2.22376),(792,2.22734),(199,2.23407),(37,2.25454),(1370,2.25629)
348,10,(139,2.2178),(758,2.2242),(1256,2.26144),(949,2.26181),(698,2.26246),(358,2.26681),(1280,2.27284),(808,2.27458),(841,2.27846),(311,2.29342)
349,10,(777,2.09453),(1197,2.10428),(1066,2.11357),(21,2.1183),(1012,2.11843),(1013,2.11843),(661,2.12078),(231,2.13578),(1222,2.13896),(768,2.14357)
350,10,(1252,2.20746),(524,2.20831),(526,2.22033),(423,2.22895),(17,2.22895),(498,2.24942),(1319,2.27288),(1170,2.27456),(401,2.28265),(152,2.28433)
351,10,(661,2.1207),(21,2.16318),(127,2.16731),(92,2.17384),(1072,2.17702),(342,2.18005),(401,2.18598),(543,2.19062),(805,2.19602),(1290,2.19656)
352,10,(546,2.09389),(358,2.14701),(805,2.14915),(544,2.15175),(127,2.15255),(1057,2.15812),(311,2.1717),(808,2.17286),(171,2.17656),(1205,2.1818)
353,10,(1119,2.17336),(537,2.24323),(1450,2.2559),(618,2.26382),(1004,2.28188),(679,2.28657),(822,2.28695),(117,2.28732),(344,2.29257),(1297,2.29755)
354,10,(743,2.14505),(811,2.15149),(686,2.1707),(325,2.22869),(1464,2.23509),(1378,2.24065),(470,2.25435),(31,2.26423),(1391,2.26558),(469,2.27059)
355,10,(384,2.20531),(1182,2.21745),(586,2.22836),(1426,2.23039),(883,2.28105),(718,2.28358),(1436,2.29368),(717,2.29598),(1252,2.29723),(113,2.29985)
356,10,(138,2.08305),(145,2.122),(895,2.13851),(308,2.15),(1264,2.15173),(1151,2.16011),(241,2.16733),(1265,2.16764),(1267,2.16791),(997,2.16896)
357,10,(1100,2.09421),(931,2.11934),(466,2.12715),(1055,2.15504),(242,2.15896),(869,2.16508),(1064,2.17233),(1073,2.17422),(246,2.18201),(461,2.18389)
358,10,(352,2.14701),(139,2.152),(1261,2.15284),(1256,2.16537),(438,2.17433),(689,2.1794),(439,2.1868),(828,2.20116),(949,2.205),(805,2.20553)
359,10,(463,2.25657),(1165,2.25984),(1388,2.27046),(803,2.27223),(1218,2.29556),(688,2.30675),(945,2.30683),(578,2.30855),(148,2.31196),(673,2.31264)
360,10,(1410,2.08935),(1130,2.09968),(931,2.13265),(946,2.1353),(1021,2.15974),(1475,2.16489),(1277,2.16668),(822,2.16967),(1073,2.17987),(667,2.18117)
361,10,(1317,2.27093),(174,2.2808),(1465,2.29888),(1318,2.31312),(311,2.33362),(1117,2.34717),(873,2.35955),(377,2.36378),(808,2.36947),(286,2.37929)
362,10,(236,2.0831),(879,2.13084),(1093,2.16305),(1353,2.17057),(342,2.17869),(825,2.18699),(816,2.187),(159,2.18715),(141,2.19363),(308,2.19444)
363,10,(622,2.10266),(759,2.12506),(1211,2.13071),(838,2.13257),(938,2.14897),(28,2.16792),(1302,2.17031),(183,2.17901),(225,2.18129),(254,2.19011)
364,10,(42,2.2533),(506,2.26357),(552,2.31533),(1108,2.36272),(1433,2.37011),(696,2.39689),(123,2.44919),(1462,2.47667),(1143,2.48334),(1266,2.49335)
365,10,(957,2.06792),(141,2.10291),(858,2.10371),(59,2.12039),(1293,2.14507),(298,2.14753),(879,2.15507),(782,2.16007),(157,2.16259),(1101,2.16557)
366,10,(27,2.09044),(1339,2.1302),(1304,2.15355),(414,2.15953),(165,2.17078),(1139,2.18417),(690,2.18761),(1173,2.18864),(1352,2.19018),(189,2.19046)
367,10,(300,2.0926),(1484,2.13665),(473,2.13851),(226,2.1393),(1058,2.15195),(558,2.15825),(294,2.1593),(3,2.17408),(1326,2.17488),(1270,2.18005)
368,10,(315,2.17344),(50,2.21651),(710,2.23591),(1187,2.25132),(1418,2.25527),(444,2.26085),(1345,2.27761),(528,2.27888),(1402,2.29157),(345,2.29351)
369,10,(556,2.05863),(1241,2.12637),(896,2.13078),(421,2.16694),(1309,2.16907),(1172,2.1855),(412,2.19027),(1140,2.19216),(905,2.19221),(164,2.19872)
370,10,(1290,2.09753),(404,2.1287),(533,2.13272),(769,2.13383),(1049,2.13688),(1139,2.1396),(690,2.14056),(839,2.15267),(457,2.15745),(1372,2.15817)
371,10,(457,2.05643),(690,2.09084),(159,2.09115),(816,2.0913),(1083,2.10039),(1139,2.10688),(1173,2.11279),(1174,2.11402),(734,2.12044),(1222,2.12519)
372,10,(1066,2.07928),(21,2.09156),(1372,2.0996),(1290,2.11013),(150,2.12754),(51,2.12902),(1234,2.14311),(701,2.14858),(769,2.15303),(661,2.15403)
373,10,(1337,2.05149),(903,2.07259),(1282,2.09331),(107,2.10142),(751,2.11163),(1242,2.12286),(19,2.13851),(258,2.15245),(1066,2.15278),(322,2.15943)
374,10,(877,2.1667),(572,2.19057),(825,2.19909),(398,2.21825),(329,2.2191),(421,2.22084),(510,2.22408),(236,2.22545),(1346,2.22979),(605,2.22987)
375,10,(734,2.12084),(911,2.14364),(498,2.17405),(1092,2.17921),(524,2.17997),(510,2.1819),(690,2.18836),(941,2.18911),(1442,2.18961),(159,2.19753)
376,10,(1230,2.18287),(155,2.24094),(215,2.26244),(422,2.2698),(1094,2.28249),(1017,2.29472),(135,2.30596),(925,2.30832),(1018,2.30842),(895,2.31383)
377,10,(1117,2.26934),(1376,2.34252),(361,2.36378),(233,2.37755),(783,2.37812),(488,2.38237),(795,2.39329),(1345,2.40146),(1121,2.40431),(481,2.40637)
378,10,(939,2.17448),(591,2.25774),(967,2.27054),(968,2.27054),(314,2.31284),(1484,2.33065),(1308,2.33306),(263,2.33527),(367,2.34305),(339,2.34872)
379,10,(1482,2.20494),(1338,2.22305),(367,2.24966),(296,2.25216),(1090,2.28271),(288,2.28818),(573,2.29514),(302,2.29667),(478,2.29971),(731,2.30067)
380,10,(395,2.13523),(840,2.14448),(1062,2.19619),(382,2.20778),(1408,2.22491),(574,2.2295),(241,2.23768),(365,2.23772),(298,2.25041),(482,2.25084)
381,10,(654,2.10998),(436,2.11102),(437,2.11102),(861,2.1122),(1279,2.14565),(1063,2.15699),(1299,2.16891),(754,2.17428),(1002,2.18661),(849,2.20247)
382,10,(840,2.08577),(957,2.13539),(858,2.13961),(564,2.17752),(1335,2.1789),(186,2.18135),(578,2.1846),(1057,2.18531),(1293,2.18564),(298,2.18861)
383,10,(414,2.09312),(826,2.12858),(950,2.13118),(254,2.13694),(913,2.15239),(1302,2.15507),(1041,2.15706),(759,2.15733),(1303,2.16043),(613,2.16668)
384,10,(1275,2.19955),(355,2.20531),(1252,2.23734),(586,2.24304),(1182,2.24772),(113,2.27234),(1134,2.28591),(718,2.29111),(385,2.29213),(1155,2.29482)
385,10,(1360,2.15147),(164,2.17435),(700,2.18494),(1464,2.19643),(892,2.20727),(1436,2.22076),(1287,2.22337),(1385,2.22395),(878,2.22894),(1319,2.24251)
386,10,(387,2.02),(18,2.1253),(897,2.13571),(147,2.14088),(151,2.14634),(129,2.16702),(651,2.17247),(451,2.18578),(1177,2.19615),(1178,2.19615)
387,10,(386,2.02),(147,2.12088),(18,2.1253),(151,2.12634),(897,2.13571),(651,2.15247),(1304,2.17907),(129,2.18702),(466,2.19342),(622,2.19453)
388,10,(389,2.11765),(1413,2.12947),(524,2.1643),(1050,2.18779),(66,2.19713),(983,2.20681),(1291,2.20791),(491,2.20955),(1352,2.21422),(598,2.22421)
389,10,(388,2.11765),(1413,2.18413),(1291,2.20961),(983,2.21084),(845,2.21493),(1170,2.23221),(524,2.23597),(764,2.23695),(1294,2.2398),(1286,2.2518)
390,10,(132,2.21428),(679,2.23909),(1204,2.24039),(892,2.26576),(1157,2.27474),(1181,2.27637),(889,2.28363),(1003,2.31409),(1198,2.31798),(1142,2.32019)
391,10,(1238,2.17644),(77,2.19889),(1240,2.20033),(850,2.21099),(631,2.23858),(671,2.24429),(1180,2.24595),(872,2.24641),(134,2.24661),(1471,2.24793)
392,10,(1216,2.12336),(744,2.14545),(1254,2.16285),(1014,2.16291),(67,2.18376),(714,2.18908),(298,2.20375),(278,2.20848),(656,2.21136),(59,2.21606)
393,10,(1289,2.2114),(1334,2.27065),(588,2.364),(1466,2.38038),(742,2.39902),(477,2.46806),(703,2.48991),(894,2.50504),(598,2.50557),(1358,2.50606)
394,10,(766,2.19387),(857,2.23874),(1281,2.27567),(963,2.2818),(964,2.2818),(1306,2.28608),(928,2.30096),(1315,2.31277),(1023,2.32265),(715,2.32629)
395,10,(380,2.13523),(722,2.16454),(298,2.18311),(108,2.20474),(575,2.21675),(365,2.22105),(840,2.22907),(847,2.23068),(505,2.23356),(141,2.24593)
396,10,(501,2.77711),(1078,2.87652),(660,2.87656),(307,2.8844),(220,2.90808),(305,2.91071),(765,2.91691),(489,2.93188),(740,2.94856),(1059,3.03589)
397,10,(873,2.16351),(1426,2.20015),(960,2.23553),(245,2.24454),(1147,2.24474),(1377,2.2859),(718,2.28839),(311,2.30695),(808,2.32279),(741,2.33656)
398,10,(1341,2.15772),(145,2.16174),(68,2.16597),(1225,2.1694),(1100,2.17275),(931,2.17293),(1327,2.17428),(356,2.184),(816,2.18681),(246,2.19117)
399,10,(154,2.13304),(11,2.15928),(431,2.17336),(1263,2.18642),(8,2.19765),(770,2.20084),(193,2.20719),(959,2.20917),(551,2.21194),(911,2.21461)
400,10,(1045,2.16765),(860,2.18168),(650,2.18662),(195,2.19259),(642,2.19689),(521,2.20683),(649,2.20856),(1471,2.2178),(452,2.22578),(7,2.23144)
401,10,(465,2.14804),(880,2.17104),(1290,2.18472),(351,2.18598),(150,2.20278),(701,2.21122),(271,2.21471),(182,2.21532),(372,2.21758),(342,2.2189)
402,10,(257,2.19444),(995,2.19536),(1322,2.23231),(1377,2.25725),(940,2.25999),(1261,2.26051),(805,2.26498),(841,2.26679),(516,2.26785),(499,2.28205)
403,10,(116,2.12154),(829,2.16863),(608,2.18183),(74,2.20377),(653,2.20849),(180,2.21106),(1046,2.2117),(638,2.23263),(453,2.23447),(567,2.23775)
404,10,(769,2.12033),(370,2.1287),(530,2.14999),(839,2.15396),(1332,2.17304),(1049,2.17818),(748,2.18337),(270,2.19087),(1089,2.19746),(525,2.20039)
405,10,(1056,2.06051),(656,2.06519),(1044,2.07864),(1049,2.09777),(846,2.09927),(770,2.10168),(859,2.10435),(328,2.1161),(1070,2.12365),(1242,2.1335)
406,10,(1483,2.12694),(1423,2.21045),(10,2.22584),(152,2.23211),(611,2.24623),(8,2.2485),(399,2.2599),(375,2.26594),(1179,2.26933),(431,2.26952)
407,10,(408,0),(179,0.209528),(674,0.235175),(841,0.252599),(828,0.253946),(908,0.260838),(669,0.265201),(948,0.26974),(503,0.276817),(336,0.278876)
408,10,(407,0),(179,0.209528),(674,0.235175),(841,0.252599),(828,0.253946),(908,0.260838),(669,0.265201),(948,0.26974),(503,0.276817),(336,0.278876)
409,10,(410,0),(1095,0.420382),(829,0.420509),(426,0.436673),(1030,0.44167),(1096,0.460104),(114,0.46904),(784,0.47408),(407,0.513808),(408,0.513808)
410,10,(409,0),(1095,0.420382),(829,0.420509),(426,0.436673),(1030,0.44167),(1096,0.460104),(114,0.46904),(784,0.47408),(407,0.513808),(408,0.513808)
411,10,(486,2.12739),(1313,2.14818),(345,2.16927),(818,2.17166),(750,2.18296),(1432,2.19648),(249,2.19896),(1065,2.20083),(444,2.20193),(716,2.21049)
412,10,(369,2.19027),(164,2.20638),(556,2.2089),(1172,2.23343),(1198,2.24642),(1241,2.24922),(1140,2.25047),(1346,2.26448),(304,2.26852),(700,2.27358)
413,10,(264,2.09805),(427,2.18991),(1140,2.19758),(435,2.20991),(1050,2.24193),(1404,2.24323),(905,2.25024),(1356,2.2786),(1316,2.27935),(66,2.27988)
414,10,(383,2.09312),(4,2.09513),(274,2.10461),(1302,2.11675),(254,2.12161),(826,2.13273),(1310,2.14628),(1304,2.14675),(28,2.14745),(796,2.15441)
415,10,(1109,2.21387),(416,2.21427),(1395,2.24434),(793,2.26805),(125,2.27999),(1199,2.28523),(1152,2.29634),(1065,2.30695),(1441,2.31599),(1393,2.31683)
416,10,(415,2.21427),(1109,2.21843),(514,2.30408),(1351,2.31347),(125,2.32066),(1152,2.33598),(206,2.33641),(192,2.34124),(1441,2.34298),(1067,2.3596)
417,10,(915,2.23097),(490,2.32888),(1478,2.33727),(1375,2.33784),(1328,2.35081),(871,2.35167),(244,2.35446),(336,2.36039),(265,2.36671),(1110,2.36924)
418,10,(420,0),(1274,0.146484),(910,0.175597),(950,0.176938),(913,0.183125),(777,0.190275),(1083,0.193614),(159,0.194655),(1331,0.195453),(810,0.195581)
419,10,(1211,2.12378),(938,2.13291),(1282,2.14194),(69,2.14765),(1458,2.14882),(1242,2.1511),(19,2.16375),(373,2.16499),(454,2.16577),(372,2.17081)
420,10,(418,0),(1274,0.146484),(910,0.175597),(950,0.176938),(913,0.183125),(777,0.190275),(1083,0.193614),(159,0.194655),(1331,0.195453),(810,0.195581)
421,10,(896,2.05863),(905,2.11059),(877,2.11713),(260,2.13564),(806,2.14453),(941,2.14604),(556,2.1483),(1172,2.15583),(1169,2.16161),(1346,2.16675)
422,10,(376,2.2698),(155,2.3635),(215,2.38161),(1399,2.38198),(390,2.39273),(132,2.39325),(1230,2.40204),(912,2.41389),(110,2.41667),(304,2.41786)
423,10,(700,2.18785),(524,2.20064),(1155,2.21893),(152,2.22071),(1330,2.22102),(370,2.22688),(350,2.22895),(369,2.23155),(1098,2.23389),(1464,2.23417)
424,10,(331,2.18766),(1402,2.18954),(250,2.19481),(445,2.19922),(1467,2.22175),(783,2.24083),(1428,2.2424),(1229,2.2441),(542,2.24618),(481,2.25856)
425,10,(1451,2),(1196,2.34955),(30,2.35031),(746,2.37859),(1086,2.38194),(1387,2.41464),(484,2.4885),(1226,2.49826),(1444,2.50598),(1424,2.50603)
426,10,(1030,2.07279),(1373,2.12316),(1095,2.16745),(48,2.19966),(920,2.207),(442,2.21809),(1405,2.22914),(105,2.23147),(637,2.2401),(520,2.24369)
427,10,(435,2.08),(591,2.11618),(1050,2.11942),(1140,2.15285),(1356,2.15467),(413,2.18991),(905,2.19291),(264,2.19434),(967,2.21961),(968,2.21961)
428,10,(439,2.09149),(322,2.12336),(438,2.12397),(828,2.13192),(1258,2.17648),(45,2.18329),(1128,2.18403),(12,2.18819),(841,2.20017),(352,2.21088)
429,10,(729,2.11183),(652,2.13532),(607,2.15356),(54,2.15512),(1084,2.15656),(913,2.17097),(1285,2.17306),(40,2.17894),(619,2.17896),(910,2.18187)
430,10,(57,2.10797),(126,2.1289),(3,2.13524),(1342,2.13727),(620,2.14979),(1350,2.15637),(1340,2.17309),(1308,2.17311),(1161,2.18013),(870,2.19052)
431,10,(193,2.07681),(1458,2.10819),(777,2.14004),(1070,2.14422),(1056,2.14435),(38,2.14728),(64,2.14754),(69,2.14935),(551,2.16232),(11,2.16965)
432,10,(1427,2.16137),(1362,2.16997),(914,2.17338),(101,2.17576),(1406,2.18883),(570,2.2017),(508,2.21375),(333,2.22415),(443,2.22658),(106,2.24215)
433,10,(453,2.09466),(60,2.11836),(521,2.12896),(7,2.14084),(74,2.16536),(642,2.16629),(608,2.1894),(184,2.21298),(1048,2.21609),(733,2.21733)
434,10,(180,2.25396),(653,2.29115),(459,2.30183),(733,2.30892),(116,2.31916),(502,2.3198),(608,2.32916),(210,2.34443),(403,2.35007),(787,2.35313)
435,10,(427,2.08),(1356,2.11467),(1050,2.15942),(1140,2.17285),(591,2.19618),(413,2.20991),(264,2.21434),(1029,2.25328),(905,2.27291),(1316,2.27435)
436,10,(437,2),(654,2.02636),(861,2.10129),(381,2.11102),(1063,2.14674),(629,2.15793),(849,2.1674),(884,2.1844),(754,2.18453),(565,2.18585)
437,10,(436,2),(654,2.02636),(861,2.10129),(381,2.11102),(1063,2.14674),(629,2.15793),(849,2.1674),(884,2.1844),(754,2.18453),(565,2.18585)
438,10,(439,2.03247),(428,2.12397),(139,2.16207),(358,2.17433),(841,2.18413),(322,2.20733),(758,2.21644),(1261,2.22171),(352,2.2299),(1136,2.23002)
439,10,(438,2.03247),(428,2.09149),(841,2.15166),(358,2.1868),(139,2.19454),(322,2.19486),(1136,2.19755),(12,2.19969),(828,2.22342),(758,2.22891)
440,10,(128,2.22702),(680,2.22825),(1045,2.23916),(1461,2.25422),(400,2.25722),(642,2.27396),(266,2.27642),(632,2.28371),(194,2.29565),(1305,2.29728)
441,10,(637,2.12291),(258,2.15798),(817,2.17324),(156,2.17909),(519,2.18058),(855,2.19578),(1163,2.20572),(1215,2.21412),(442,2.21688),(1187,2.21733)
442,10,(920,2.11604),(1122,2.12291),(22,2.13298),(1279,2.15273),(1296,2.1565),(637,2.15891),(648,2.16305),(1348,2.16383),(349,2.19175),(887,2.19182)
443,10,(168,2.0776),(803,2.13792),(1203,2.17441),(688,2.19276),(1412,2.19817),(1313,2.20807),(432,2.22658),(96,2.23745),(445,2.24052),(250,2.24493)
444,10,(249,2.1578),(528,2.17804),(486,2.18441),(474,2.18681),(345,2.18746),(1401,2.1939),(666,2.19466),(411,2.20193),(1446,2.20637),(1313,2.21208)
445,10,(250,2.05039),(1229,2.12006),(545,2.18234),(666,2.18391),(1124,2.18497),(542,2.19603),(446,2.1971),(424,2.19922),(331,2.20648),(1103,2.21429)
446,10,(666,2.11577),(1042,2.1333),(450,2.15031),(448,2.1819),(449,2.1819),(87,2.18303),(1321,2.19077),(445,2.1971),(447,2.2012),(250,2.20151)
447,10,(710,2.12052),(102,2.14066),(341,2.1513),(528,2.17754),(222,2.19579),(446,2.2012),(167,2.20271),(1408,2.21001),(1148,2.21239),(87,2.21764)
448,10,(449,2),(106,2.13387),(1406,2.16694),(570,2.17394),(446,2.1819),(341,2.18881),(222,2.18926),(1321,2.19174),(1386,2.19919),(1434,2.20244)
449,10,(448,2),(106,2.13387),(1406,2.16694),(570,2.17394),(446,2.1819),(341,2.18881),(222,2.18926),(1321,2.19174),(1386,2.19919),(1434,2.20244)
450,10,(1042,2.1304),(87,2.13272),(1321,2.14046),(1384,2.14635),(446,2.15031),(470,2.15789),(795,2.16104),(1345,2.17818),(781,2.18447),(542,2.19787)
451,10,(268,2.08662),(726,2.10883),(246,2.15213),(151,2.15539),(1353,2.15942),(1038,2.16463),(881,2.16641),(129,2.16914),(888,2.17593),(68,2.17733)
452,10,(1043,2.11694),(122,2.1329),(455,2.13481),(456,2.14559),(1088,2.15175),(1180,2.15623),(1005,2.15909),(860,2.16215),(1471,2.17021),(1255,2.17238)
453,10,(433,2.09466),(521,2.1309),(74,2.13369),(681,2.15637),(608,2.16005),(7,2.16213),(60,2.18563),(733,2.18799),(184,2.18961),(642,2.19356)
454,10,(944,2.14889),(1301,2.14967),(461,2.15935),(28,2.16507),(1331,2.16558),(419,2.16577),(1007,2.17244),(1008,2.17244),(1234,2.17346),(826,2.18172)
455,10,(1043,2.09798),(921,2.10753),(26,2.11322),(1005,2.11624),(1180,2.12674),(452,2.13481),(458,2.1481),(643,2.18135),(78,2.18752),(1048,2.18766)
456,10,(142,2.13896),(1238,2.1391),(122,2.13927),(452,2.14559),(671,2.16188),(1180,2.16389),(1240,2.1656),(643,2.17019),(531,2.17124),(894,2.17429)
457,10,(371,2.05643),(1234,2.07149),(690,2.07688),(1139,2.07785),(1083,2.08942),(1173,2.09935),(533,2.09952),(159,2.10018),(816,2.10033),(1174,2.10058)
458,10,(1180,2.12005),(82,2.13123),(39,2.14014),(566,2.14118),(203,2.14279),(561,2.14453),(455,2.1481),(643,2.15466),(754,2.15519),(1005,2.16825)
459,10,(74,2.16864),(608,2.23267),(548,2.24072),(60,2.24328),(733,2.2502),(521,2.28415),(433,2.28569),(1398,2.2884),(787,2.28844),(460,2.29684)
460,10,(548,2.1265),(1398,2.1296),(649,2.17206),(1463,2.23351),(74,2.24015),(400,2.24477),(1045,2.25686),(521,2.28617),(1046,2.28728),(733,2.28975)
461,10,(466,2.08415),(454,2.15935),(357,2.18389),(28,2.18571),(1331,2.18623),(4,2.18713),(216,2.19636),(18,2.2029),(1304,2.20628),(242,2.2096)
462,10,(1285,2.11682),(1477,2.15826),(866,2.17241),(1342,2.17293),(872,2.17815),(1154,2.18486),(724,2.19318),(173,2.19557),(1308,2.19681),(1350,2.19877)
463,10,(945,2.07273),(1371,2.12623),(688,2.17317),(1236,2.17434),(276,2.1922),(1203,2.194),(1470,2.19889),(59,2.19966),(1057,2.20011),(136,2.20148)
464,10,(617,2.44702),(1447,2.46907),(1023,2.48116),(79,2.51105),(1315,2.51948),(756,2.51951),(953,2.53064),(932,2.54171),(933,2.54171),(103,2.54376)
465,10,(401,2.14804),(150,2.156),(701,2.20444),(1407,2.20603),(183,2.22361),(1187,2.22915),(528,2.23214),(19,2.23683),(372,2.23822),(338,2.24115)
466,10,(461,2.08415),(28,2.12688),(357,2.12715),(18,2.13875),(622,2.14384),(1304,2.14953),(1331,2.14987),(4,2.15038),(1302,2.15422),(254,2.15998)
467,10,(587,2.14506),(1252,2.25489),(1483,2.26141),(1075,2.2637),(657,2.27506),(1155,2.28497),(152,2.28567),(995,2.29032),(257,2.29644),(384,2.30186)
468,10,(714,2.14187),(727,2.16956),(1254,2.17018),(547,2.17265),(605,2.17337),(1063,2.17724),(922,2.17933),(193,2.18208),(951,2.19191),(1044,2.20369)
469,10,(1160,2.14402),(31,2.18859),(1391,2.2103),(780,2.22598),(1378,2.23071),(289,2.23879),(997,2.2442),(1386,2.24672),(686,2.24767),(1087,2.25384)
470,10,(811,2.14585),(450,2.15789),(1236,2.16653),(781,2.17316),(87,2.17504),(1188,2.17605),(686,2.17727),(325,2.18304),(1378,2.18371),(167,2.19545)
471,10,(334,2.51079),(326,2.69486),(425,2.77687),(1451,2.77687),(30,2.81528),(1196,2.91641),(158,2.92206),(709,2.93772),(506,2.94529),(1086,2.96559)
472,10,(56,2.14324),(1277,2.15117),(1350,2.15987),(898,2.1689),(1038,2.17018),(1235,2.1716),(618,2.17818),(223,2.18498),(866,2.19596),(1285,2.19883)
473,10,(1058,2.03643),(300,2.0689),(226,2.06909),(291,2.09078),(294,2.09649),(1087,2.10675),(1270,2.10752),(558,2.11455),(824,2.12942),(1,2.13467)
474,10,(444,2.18681),(795,2.20047),(666,2.20785),(1446,2.21019),(1068,2.21234),(1384,2.2255),(345,2.25128),(1381,2.25141),(799,2.25298),(1407,2.25833)
475,10,(333,2.18824),(508,2.24511),(281,2.2679),(443,2.28702),(803,2.29222),(1203,2.29635),(1131,2.29741),(1112,2.29748),(678,2.30281),(802,2.30979)
476,10,(202,2.44032),(963,2.46987),(964,2.46987),(695,2.53491),(1193,2.53938),(982,2.54594),(394,2.55978),(981,2.57334),(1329,2.57444),(487,2.57778)
477,10,(303,2.21421),(1320,2.23947),(1385,2.30604),(63,2.34567),(1245,2.358),(1039,2.36003),(598,2.36271),(1466,2.37286),(786,2.3763),(1098,2.38407)
478,10,(872,2.22413),(706,2.25419),(43,2.26677),(288,2.27659),(814,2.27757),(462,2.2963),(379,2.29971),(49,2.30024),(568,2.3166),(1052,2.32021)
479,10,(1181,2.13519),(1286,2.16169),(63,2.18927),(843,2.1925),(1231,2.19564),(1142,2.20617),(1291,2.21127),(1245,2.2216),(1169,2.22947),(657,2.24225)
480,10,(834,2.1505),(531,2.16033),(203,2.17817),(81,2.19174),(670,2.19428),(861,2.19552),(868,2.19772),(1239,2.20256),(643,2.21409),(14,2.21411)
481,10,(783,2.1202),(542,2.1702),(545,2.1839),(331,2.18818),(1229,2.19628),(233,2.19649),(1402,2.20136),(1418,2.20793),(1345,2.21),(315,2.24146)
482,10,(325,2.17778),(811,2.19017),(241,2.20082),(1470,2.20544),(517,2.21524),(362,2.21561),(574,2.21563),(308,2.21815),(1062,2.22231),(802,2.22387)
483,10,(1409,2.16519),(493,2.19485),(514,2.29948),(1457,2.30124),(191,2.30702),(1437,2.3079),(1370,2.31303),(484,2.35247),(1355,2.36189),(97,2.36299)
484,10,(1364,2.15862),(665,2.17147),(99,2.26387),(1409,2.26727),(282,2.27007),(1355,2.27655),(497,2.27791),(493,2.28512),(1226,2.28997),(635,2.29004)
485,10,(199,2.16397),(198,2.17714),(229,2.2161),(1403,2.22466),(37,2.2257),(1207,2.25221),(295,2.26998),(512,2.2743),(98,2.27508),(1422,2.27752)
486,10,(411,2.12739),(1112,2.14241),(249,2.16144),(444,2.18441),(345,2.19331),(200,2.2014),(1313,2.20247),(1103,2.22065),(1065,2.22487),(125,2.23924)
487,10,(948,2.14162),(669,2.15355),(202,2.18278),(871,2.19027),(981,2.2218),(695,2.24337),(982,2.24919),(903,2.25251),(265,2.27347),(267,2.2755)
488,10,(808,2.25387),(311,2.31802),(1376,2.32141),(803,2.32435),(1388,2.33188),(835,2.34641),(698,2.34833),(348,2.34856),(544,2.3525),(546,2.35763)
489,10,(305,2.6573),(507,2.74762),(1078,2.74823),(220,2.7894),(740,2.86401),(396,2.93188),(708,2.97086),(501,3.02324),(660,3.02674),(1059,3.03418)
490,10,(1375,2.13194),(177,2.18174),(684,2.27193),(1219,2.28011),(439,2.28454),(1027,2.30271),(1028,2.30271),(139,2.31299),(428,2.31603),(841,2.31609)
491,10,(724,2.13305),(72,2.14434),(967,2.18935),(968,2.18935),(66,2.19292),(866,2.19979),(189,2.20517),(1050,2.20954),(780,2.20954),(388,2.20955)
492,10,(1300,2.26898),(198,2.29247),(485,2.30985),(416,2.36697),(1109,2.37643),(199,2.37824),(1393,2.39373),(483,2.41101),(160,2.41183),(595,2.42506)
493,10,(1370,2.13818),(347,2.19406),(483,2.19485),(98,2.21007),(99,2.23189),(191,2.24916),(1409,2.25265),(820,2.25762),(192,2.25862),(1462,2.26394)
494,10,(1046,2.11759),(196,2.14734),(994,2.16312),(628,2.17924),(518,2.18129),(207,2.18609),(78,2.18688),(630,2.18857),(26,2.19491),(621,2.19627)
495,10,(1324,2.13897),(584,2.24849),(494,2.25013),(1046,2.26525),(78,2.27974),(536,2.2881),(518,2.29856),(630,2.29869),(194,2.3029),(681,2.30961)
496,10,(41,2.1163),(293,2.16189),(1480,2.16849),(720,2.17222),(88,2.22095),(282,2.22382),(1443,2.22749),(229,2.24523),(792,2.25603),(1051,2.26236)
497,10,(1365,2.13121),(665,2.2346),(635,2.24022),(1457,2.24567),(484,2.27791),(319,2.29914),(35,2.32773),(1077,2.34513),(1409,2.35443),(1364,2.35874)
498,10,(736,2.13058),(524,2.13382),(375,2.17405),(526,2.18429),(880,2.18661),(1442,2.19162),(1319,2.20565),(1155,2.21316),(864,2.21576),(1330,2.21694)
499,10,(62,2.15942),(1322,2.17299),(841,2.21911),(520,2.23116),(1166,2.24664),(1470,2.2504),(523,2.25374),(1257,2.26091),(1259,2.26091),(1006,2.26176)
500,10,(1326,2.06759),(1352,2.08669),(830,2.09805),(163,2.10006),(571,2.10784),(223,2.12421),(763,2.12532),(1167,2.13441),(1089,2.135),(1058,2.13701)
501,10,(660,2.58417),(1059,2.5862),(765,2.71434),(396,2.77711),(307,2.79168),(1078,2.85501),(305,2.91767),(708,3.00511),(489,3.02324),(220,3.03422)
502,10,(434,2.35716),(32,2.53512),(787,2.55302),(459,2.5662),(733,2.57926),(653,2.59411),(180,2.59775),(608,2.60847),(74,2.62952),(1455,2.64373)
503,10,(637,2.18705),(915,2.20565),(1405,2.20637),(105,2.21806),(903,2.22279),(1012,2.22318),(1013,2.22318),(1032,2.22469),(45,2.22709),(1163,2.23413)
